rank,a_nm,h_spine,Wt,ht,Wb,hb,delta_s,h_spine_nm,Wt_nm,ht_nm,Wb_nm,hb_nm,delta_s_nm,band,bw_nm,ng_mean,ng_median,wl_center_nm,meets_target,params_hash
11,380.0,0.55,0.5087719298245614,0.7,0.5087719298245614,0.7,0.0,209.00000000000003,193.33333333333334,266.0,193.33333333333334,266.0,0.0,6,42.77974165550563,6.251913878418784,6.140318667854244,1533.7665084309806,True,55b91634
12,380.0,0.55,0.5263157894736842,0.7,0.5263157894736842,0.7,0.0,209.00000000000003,200.0,266.0,200.0,266.0,0.0,6,38.897702420895484,6.365112404009628,6.274558104892754,1542.3706662122895,True,d8b3143e
13,435.0,0.44329501915708813,0.47126436781609193,0.7,0.47126436781609193,0.7,0.0,192.83333333333334,205.0,304.5,205.0,304.5,0.0,6,37.611532907661285,5.826221846528903,5.685395878083351,1679.2936658123645,True,306a94ab
14,435.0,0.3365900383141763,0.5862068965517241,0.7,0.5862068965517241,0.7,0.0,146.41666666666669,254.99999999999997,304.5,254.99999999999997,304.5,0.0,6,32.83468344309517,5.643800870908056,5.461143317404954,1658.4688462709614,True,22a2185c
15,435.0,0.3365900383141763,0.5287356321839081,0.7,0.5287356321839081,0.7,0.0,146.41666666666669,230.0,304.5,230.0,304.5,0.0,6,31.58508454994535,5.7730391000294325,5.674567463101821,1626.6998753538137,True,e4fa1609
16,380.0,0.3587719298245614,0.5263157894736842,0.7,0.5263157894736842,0.7,0.0,136.33333333333334,200.0,266.0,200.0,266.0,0.0,6,29.833495935927886,5.6916650725271705,5.551192454201851,1443.0105924806976,True,c11ebb24
17,435.0,0.44329501915708813,0.41379310344827586,0.7,0.41379310344827586,0.7,0.0,192.83333333333334,180.0,304.5,180.0,304.5,0.0,6,29.075703177180685,5.805267128549039,5.7042053365244865,1641.6560712338123,True,350b4b2a
18,380.0,0.4543859649122807,0.5263157894736842,0.6245614035087719,0.5263157894736842,0.6245614035087719,0.0,172.66666666666669,200.0,237.33333333333331,200.0,237.33333333333331,0.0,6,28.879863688124942,5.80985178921376,5.712266019158664,1444.5622108750836,True,beb9db25
19,435.0,0.44329501915708813,0.5862068965517241,0.6045977011494252,0.5862068965517241,0.6045977011494252,0.0,192.83333333333334,254.99999999999997,263.0,254.99999999999997,263.0,0.0,6,28.794886408364846,5.818321933495968,5.735713014132565,1643.336886819297,True,23b3a01c
20,380.0,0.3587719298245614,0.5087719298245614,0.6245614035087719,0.5087719298245614,0.6245614035087719,0.0,136.33333333333334,193.33333333333334,237.33333333333331,193.33333333333334,237.33333333333331,0.0,3,28.5176271850562,5.67003674682939,5.539443609032868,1658.8069794950807,True,6182b799
21,435.0,0.55,0.41379310344827586,0.6045977011494252,0.41379310344827586,0.6045977011494252,0.0,239.25000000000003,180.0,263.0,180.0,263.0,0.0,6,27.438720009184635,5.82008831486002,5.75520149205664,1652.486835252951,True,2ad29c2f
22,435.0,0.44329501915708813,0.5287356321839081,0.6045977011494252,0.5287356321839081,0.6045977011494252,0.0,192.83333333333334,230.0,263.0,230.0,263.0,0.0,6,27.365578923783687,5.845402287015664,5.738349900816758,1629.350219854306,True,08d949bb
23,435.0,0.3365900383141763,0.47126436781609193,0.7,0.47126436781609193,0.7,0.0,146.41666666666669,205.0,304.5,205.0,304.5,0.0,6,26.66307308785872,5.820296498385879,5.741834258475098,1604.9215856772832,True,bf6e45c5
24,380.0,0.3587719298245614,0.5087719298245614,0.7,0.5087719298245614,0.7,0.0,136.33333333333334,193.33333333333334,266.0,193.33333333333334,266.0,0.0,6,26.625776954878347,5.815863505369474,5.715966496561231,1419.4323593683494,True,f628f247
25,380.0,0.4543859649122807,0.5087719298245614,0.6245614035087719,0.5087719298245614,0.6245614035087719,0.0,172.66666666666669,193.33333333333334,237.33333333333331,193.33333333333334,237.33333333333331,0.0,6,26.27644488121564,5.782176994534328,5.684954088501974,1435.3221133684847,True,fa7018bf
26,380.0,0.55,0.5263157894736842,0.5491228070175438,0.5263157894736842,0.5491228070175438,0.0,209.00000000000003,200.0,208.66666666666663,200.0,208.66666666666663,0.0,6,26.12714581712271,5.821175696932622,5.716038814195662,1451.9243651339389,True,7693e61f
27,380.0,0.3587719298245614,0.49122807017543857,0.7,0.49122807017543857,0.7,0.0,136.33333333333334,186.66666666666666,266.0,186.66666666666666,266.0,0.0,6,25.56674836141974,5.805064654296844,5.7053255443995505,1415.5294183921637,True,910273b6
28,435.0,0.55,0.47126436781609193,0.6045977011494252,0.47126436781609193,0.6045977011494252,0.0,239.25000000000003,205.0,263.0,205.0,263.0,0.0,6,25.477322029828656,5.995860379245343,5.915381254492599,1684.9989775998408,True,c828b20a
29,380.0,0.4543859649122807,0.49122807017543857,0.6245614035087719,0.49122807017543857,0.6245614035087719,0.0,172.66666666666669,186.66666666666666,237.33333333333331,186.66666666666666,237.33333333333331,0.0,6,25.32907607340053,5.867191170794115,5.789215563024097,1429.6154330405516,True,a86b7c60
30,380.0,0.3587719298245614,0.49122807017543857,0.6245614035087719,0.49122807017543857,0.6245614035087719,0.0,136.33333333333334,186.66666666666666,237.33333333333331,186.66666666666666,237.33333333333331,0.0,3,25.22416768053199,5.760830770788293,5.704464085282766,1649.9545005443324,True,7b905bf9
31,380.0,0.3587719298245614,0.47368421052631576,0.6245614035087719,0.47368421052631576,0.6245614035087719,0.0,136.33333333333334,180.0,237.33333333333331,180.0,237.33333333333331,0.0,3,25.113098402206788,5.7729975895166765,5.716397932561083,1646.1746753076059,True,ec793f0e
32,380.0,0.4543859649122807,0.47368421052631576,0.6245614035087719,0.47368421052631576,0.6245614035087719,0.0,172.66666666666669,180.0,237.33333333333331,180.0,237.33333333333331,0.0,6,24.89080925422718,5.861879771793861,5.783923739589644,1427.407808177678,True,ef087630
33,380.0,0.3587719298245614,0.5263157894736842,0.6245614035087719,0.5263157894736842,0.6245614035087719,0.0,136.33333333333334,200.0,237.33333333333331,200.0,237.33333333333331,0.0,3,24.817645152177647,5.872433975242627,5.780236395578126,1669.3103265654022,True,ccd08572
34,380.0,0.55,0.5087719298245614,0.5491228070175438,0.5087719298245614,0.5491228070175438,0.0,209.00000000000003,193.33333333333334,208.66666666666663,193.33333333333334,208.66666666666663,0.0,6,24.556119488987633,5.911885419933679,5.826492914331624,1440.9916823594099,True,b0a25ccd
35,435.0,0.44329501915708813,0.47126436781609193,0.6045977011494252,0.47126436781609193,0.6045977011494252,0.0,192.83333333333334,205.0,263.0,205.0,263.0,0.0,6,24.274384911776906,5.75640634721537,5.692760034240653,1608.9378493145982,True,41c05019
36,380.0,0.3587719298245614,0.47368421052631576,0.7,0.47368421052631576,0.7,0.0,136.33333333333334,180.0,266.0,180.0,266.0,0.0,6,24.257266728701325,5.799883790275407,5.700198954850666,1413.3386518820312,True,36fde9c2
37,380.0,0.55,0.49122807017543857,0.5491228070175438,0.49122807017543857,0.5491228070175438,0.0,209.00000000000003,186.66666666666666,208.66666666666663,186.66666666666666,208.66666666666663,0.0,6,23.9813913080352,5.908693430181986,5.82309873742478,1437.030982979516,True,bfff0afa
38,380.0,0.55,0.47368421052631576,0.5491228070175438,0.47368421052631576,0.5491228070175438,0.0,209.00000000000003,180.0,208.66666666666663,180.0,208.66666666666663,0.0,6,23.671643462300153,5.907159257612217,5.821439628654224,1434.8065293166915,True,b4529baa
39,380.0,0.2631578947368421,0.5263157894736842,0.5491228070175438,0.5263157894736842,0.5491228070175438,0.0,100.0,200.0,208.66666666666663,200.0,208.66666666666663,0.0,3,23.271035411930825,5.876060573935965,5.793297249673332,1568.4627096957126,True,7634f1b8
40,380.0,0.2631578947368421,0.5087719298245614,0.5491228070175438,0.5087719298245614,0.5491228070175438,0.0,100.0,193.33333333333334,208.66666666666663,193.33333333333334,208.66666666666663,0.0,3,22.789641164074055,5.909848390345474,5.825942249226556,1554.4341268292565,True,d9a7cd1d
41,380.0,0.2631578947368421,0.49122807017543857,0.5491228070175438,0.49122807017543857,0.5491228070175438,0.0,100.0,186.66666666666666,208.66666666666663,186.66666666666666,208.66666666666663,0.0,3,22.58183151298158,5.924776148403803,5.8403681957504245,1548.3421581556881,True,70c1d84b
42,380.0,0.2631578947368421,0.47368421052631576,0.5491228070175438,0.47368421052631576,0.5491228070175438,0.0,100.0,180.0,208.66666666666663,180.0,208.66666666666663,0.0,3,22.461248579537596,5.933017865450026,5.84833551849974,1544.867537554468,True,08c652b9
43,435.0,0.3365900383141763,0.41379310344827586,0.7,0.41379310344827586,0.7,0.0,146.41666666666669,180.0,304.5,180.0,304.5,0.0,6,20.839658958543623,5.872688527068961,5.797401592451608,1572.3710758248853,True,d02662ab
44,435.0,0.22988505747126436,0.41379310344827586,0.5091954022988505,0.41379310344827586,0.5091954022988505,0.0,100.0,180.0,221.49999999999997,180.0,221.49999999999997,0.0,3,20.584023287740592,5.838897022161793,5.778342645285774,1665.387566355519,True,899c0cda
45,435.0,0.44329501915708813,0.41379310344827586,0.6045977011494252,0.41379310344827586,0.6045977011494252,0.0,192.83333333333334,180.0,263.0,180.0,263.0,0.0,6,19.960330532203443,5.859355264563118,5.806626547868099,1576.0632260954617,True,ddf77f0c
46,380.0,0.55,0.5087719298245614,0.47368421052631576,0.5087719298245614,0.47368421052631576,0.0,209.00000000000003,193.33333333333334,180.0,193.33333333333334,180.0,0.0,4,19.810029598139636,5.803068913857237,5.759001457547493,1688.3904546650315,True,095a359b
47,380.0,0.55,0.49122807017543857,0.47368421052631576,0.49122807017543857,0.47368421052631576,0.0,209.00000000000003,186.66666666666666,180.0,186.66666666666666,180.0,0.0,4,19.716892401863788,5.811148150358458,5.766976366157629,1684.0036286356894,True,bbad2550
48,380.0,0.55,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.0,209.00000000000003,180.0,180.0,180.0,180.0,0.0,4,19.666505103878308,5.7728796165933485,5.601203822940061,1652.71072938747,True,22230574
49,380.0,0.3587719298245614,0.47368421052631576,0.5491228070175438,0.47368421052631576,0.5491228070175438,0.0,136.33333333333334,180.0,208.66666666666663,180.0,208.66666666666663,0.0,3,19.63920154634684,5.665278913165063,5.610275079699337,1607.1259356839257,True,5b187a43
50,380.0,0.3587719298245614,0.5263157894736842,0.5491228070175438,0.5263157894736842,0.5491228070175438,0.0,136.33333333333334,200.0,208.66666666666663,200.0,208.66666666666663,0.0,3,19.460393132191484,5.727278139322627,5.683126712546645,1628.0372571272728,True,26744bdb
51,435.0,0.3365900383141763,0.5862068965517241,0.6045977011494252,0.5862068965517241,0.6045977011494252,0.0,146.41666666666669,254.99999999999997,263.0,254.99999999999997,263.0,0.0,6,19.307438510518523,5.77914197668195,5.722990966136787,1562.1769543062337,True,9853b1e6
52,435.0,0.44329501915708813,0.5287356321839081,0.7,0.5287356321839081,0.7,0.0,192.83333333333334,230.0,304.5,230.0,304.5,0.0,6,18.608262050345047,6.249344234169346,6.202189325137027,1691.250656221343,True,4ad66dc7
53,380.0,0.2631578947368421,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.0,100.0,180.0,180.0,180.0,180.0,0.0,3,18.397967393515728,5.847149534630039,5.7879498966456815,1494.8842708813622,True,9e440cd9
54,435.0,0.3365900383141763,0.5287356321839081,0.6045977011494252,0.5287356321839081,0.6045977011494252,0.0,146.41666666666669,230.0,263.0,230.0,263.0,0.0,6,18.294876290355433,5.883643838027685,5.824822373263171,1548.1476698628603,True,82a0c43f
55,435.0,0.44329501915708813,0.5287356321839081,0.5091954022988505,0.5287356321839081,0.5091954022988505,0.0,192.83333333333334,230.0,221.49999999999997,230.0,221.49999999999997,0.0,6,18.210412704110468,5.803749273188106,5.746189562623611,1553.2812266342848,True,341c752c
56,435.0,0.22988505747126436,0.5862068965517241,0.7,0.5862068965517241,0.7,0.0,100.0,254.99999999999997,304.5,254.99999999999997,304.5,0.0,6,17.92511169008708,5.979682063060984,5.911827666180834,1543.8612776117504,True,b8957660
57,435.0,0.55,0.5287356321839081,0.5091954022988505,0.5287356321839081,0.5091954022988505,0.0,239.25000000000003,230.0,221.49999999999997,230.0,221.49999999999997,0.0,6,17.760127708978416,5.534133012775305,5.5053317261928205,1637.8304740401304,True,aa3614e1
58,380.0,0.2631578947368421,0.5087719298245614,0.6245614035087719,0.5087719298245614,0.6245614035087719,0.0,100.0,193.33333333333334,237.33333333333331,193.33333333333334,237.33333333333331,0.0,3,17.483749336876826,6.091874458000673,6.108064107036609,1598.2959401726516,True,5b819218
59,380.0,0.2631578947368421,0.47368421052631576,0.6245614035087719,0.47368421052631576,0.6245614035087719,0.0,100.0,180.0,237.33333333333331,180.0,237.33333333333331,0.0,3,17.15921417654863,5.974082238976498,5.931747461484907,1588.3626909629215,True,e4c2d551
60,380.0,0.2631578947368421,0.49122807017543857,0.6245614035087719,0.49122807017543857,0.6245614035087719,0.0,100.0,186.66666666666666,237.33333333333331,186.66666666666666,237.33333333333331,0.0,3,17.08038526238647,5.810229782896933,5.775718482755041,1570.0633238662112,True,91c3da9b
61,435.0,0.22988505747126436,0.5287356321839081,0.7,0.5287356321839081,0.7,0.0,100.0,230.0,304.5,230.0,304.5,0.0,6,16.946337792473514,5.882022350348714,5.834833960682266,1530.8270408283797,True,eeeb217f
62,435.0,0.44329501915708813,0.5862068965517241,0.5091954022988505,0.5862068965517241,0.5091954022988505,0.0,192.83333333333334,254.99999999999997,221.49999999999997,254.99999999999997,221.49999999999997,0.0,6,16.86479540496316,5.7149821505037215,5.659903525933052,1567.3011124025575,True,16754568
