rank,a_nm,h_spine,Wt,ht,Wb,hb,delta_s,h_spine_nm,Wt_nm,ht_nm,Wb_nm,hb_nm,delta_s_nm,band,bw_nm,ng_mean,ng_median,wl_center_nm,meets_target,params_hash
34,380.0,0.55,0.49122807017543857,0.5739212897107633,0.49122807017543857,0.6752015173067804,0.0,209.00000000000003,186.66666666666666,218.09009009009006,186.66666666666666,256.57657657657654,0.0,6,55.78685596741752,5.602066593084301,5.385063803278287,1499.6017672893393,True,f3f95505
35,380.0,0.55,0.47368421052631576,0.6245614035087719,0.47368421052631576,0.6245614035087719,0.0,209.00000000000003,180.0,237.33333333333331,180.0,237.33333333333331,0.0,6,55.779442983417766,5.554980692718284,5.251897108040707,1494.766742688047,True,70eba95b
36,380.0,0.55,0.49122807017543857,0.6245614035087719,0.49122807017543857,0.6245614035087719,0.0,209.00000000000003,186.66666666666666,237.33333333333331,186.66666666666666,237.33333333333331,0.0,6,55.75505644588611,5.576110445958482,5.299935145713167,1497.1127945099452,True,0aa078c7
37,380.0,0.55,0.5087719298245614,0.5739212897107633,0.5087719298245614,0.6752015173067804,0.0,209.00000000000003,193.33333333333334,218.09009009009006,193.33333333333334,256.57657657657654,0.0,6,55.70355625111597,5.643905852382527,5.429681140885701,1503.7264200940742,True,943c7201
38,380.0,0.55,0.5087719298245614,0.6245614035087719,0.5087719298245614,0.6245614035087719,0.0,209.00000000000003,193.33333333333334,237.33333333333331,193.33333333333334,237.33333333333331,0.0,6,55.67887562859573,5.616818875126172,5.401460682199919,1501.269461353606,True,536dfbdf
39,380.0,0.55,0.5630354957160342,0.5739212897107633,0.48959608323133413,0.6752015173067804,0.0,209.00000000000003,213.95348837209298,218.09009009009006,186.04651162790697,256.57657657657654,0.0,6,55.46914457399316,5.71573720637132,5.57757638777472,1510.2466699238894,True,529b1076
40,380.0,0.55,0.5263157894736842,0.5739212897107633,0.5263157894736842,0.6752015173067804,0.0,209.00000000000003,200.0,218.09009009009006,200.0,256.57657657657654,0.0,6,55.4156779276218,5.753801433153304,5.590894602920015,1513.2496751363717,True,7969da7f
41,380.0,0.55,0.5263157894736842,0.6245614035087719,0.5263157894736842,0.6245614035087719,0.0,209.00000000000003,200.0,237.33333333333331,200.0,237.33333333333331,0.0,6,55.39021835702442,5.724201536363118,5.577845180527415,1510.8215882982222,True,fbe7c1aa
42,380.0,0.55,0.5442676458588331,0.5739212897107633,0.4732762137902897,0.6752015173067804,0.0,209.00000000000003,206.8217054263566,218.09009009009006,179.84496124031008,256.57657657657654,0.0,6,55.266951643191305,5.703157430886016,5.567390046972406,1507.8081399721543,True,6d6b4723
43,380.0,0.4543859649122807,0.5067319461444307,0.5764705882352941,0.44063647490820074,0.8235294117647058,0.0,172.66666666666669,192.55813953488368,219.05882352941174,167.4418604651163,312.94117647058823,0.0,6,54.76396869550308,5.554880912499167,5.321099745312643,1476.5450247020624,True,e0665242
44,380.0,0.4543859649122807,0.4352773826458036,0.6432432432432432,0.5120910384068278,0.7567567567567567,0.0,172.66666666666669,165.4054054054054,244.43243243243242,194.59459459459455,287.56756756756755,0.0,6,54.49853697926983,5.544163956892665,5.2511239577430375,1474.946174356645,True,01ae6111
45,380.0,0.4543859649122807,0.47368421052631576,0.5764705882352941,0.47368421052631576,0.8235294117647058,0.0,172.66666666666669,180.0,219.05882352941174,180.0,312.94117647058823,0.0,6,53.81325647757126,5.6829741045631,5.533233890212687,1484.7589745943887,True,434f70c3
46,380.0,0.4543859649122807,0.4352773826458036,0.7913043478260869,0.5120910384068278,0.6086956521739131,0.0,172.66666666666669,165.4054054054054,300.69565217391306,194.59459459459455,231.30434782608697,0.0,6,53.6419238879746,5.5933950685701745,5.329592726016274,1473.7576448136433,True,fcb91e72
47,380.0,0.4543859649122807,0.5067319461444307,0.7488372093023256,0.44063647490820074,0.6511627906976744,0.0,172.66666666666669,192.55813953488368,284.5581395348837,167.4418604651163,247.44186046511626,0.0,6,53.05685956448406,5.561260854342571,5.390899823832713,1479.1631287416737,True,ff602652
48,380.0,0.4543859649122807,0.5067319461444307,0.6432432432432432,0.44063647490820074,0.7567567567567567,0.0,172.66666666666669,192.55813953488368,244.43243243243242,167.4418604651163,287.56756756756755,0.0,6,52.96734596176702,5.530183376088161,5.311712655821848,1475.3147723846369,True,2c34dd60
49,380.0,0.4543859649122807,0.4352773826458036,0.5764705882352941,0.5120910384068278,0.8235294117647058,0.075,172.66666666666669,165.4054054054054,219.05882352941174,194.59459459459455,312.94117647058823,28.5,6,52.94288215121469,5.525798728477147,5.29280410722369,1482.9778952583015,True,184cbf8b
50,380.0,0.4543859649122807,0.47368421052631576,0.7913043478260869,0.47368421052631576,0.6086956521739131,0.0,172.66666666666669,180.0,300.69565217391306,180.0,231.30434782608697,0.0,6,52.18378130436486,5.665538478576082,5.537042324156988,1483.0537291175315,True,b686cd75
51,380.0,0.4543859649122807,0.4352773826458036,0.7488372093023256,0.5120910384068278,0.6511627906976744,0.0,172.66666666666669,165.4054054054054,284.5581395348837,194.59459459459455,247.44186046511626,0.0,6,52.05090544816062,5.6092007246929505,5.438005386358649,1478.4992986199013,True,6a62483e
52,380.0,0.4543859649122807,0.4352773826458036,0.7,0.5120910384068278,0.7,0.0,172.66666666666669,165.4054054054054,266.0,194.59459459459455,266.0,0.0,6,51.69686697385691,5.635992333865253,5.473600969801622,1479.0663821145736,True,50a9756a
53,380.0,0.4543859649122807,0.5067319461444307,0.7,0.44063647490820074,0.7,0.0,172.66666666666669,192.55813953488368,266.0,167.4418604651163,266.0,0.0,6,51.50734398600207,5.6458413858929575,5.4830981511035075,1479.0070356472224,True,898533b3
54,380.0,0.4543859649122807,0.47368421052631576,0.6432432432432432,0.47368421052631576,0.7567567567567567,0.0,172.66666666666669,180.0,244.43243243243242,180.0,287.56756756756755,0.0,6,51.11801148921313,5.712930354392867,5.576222487528774,1483.140676261749,True,057825f4
55,380.0,0.4543859649122807,0.5067319461444307,0.7913043478260869,0.44063647490820074,0.6086956521739131,0.075,172.66666666666669,192.55813953488368,300.69565217391306,167.4418604651163,231.30434782608697,28.5,6,50.64983276576709,5.624350799299074,5.3729066276803525,1479.4975556095492,True,9ed88bd8
56,380.0,0.4543859649122807,0.5067319461444307,0.5764705882352941,0.44063647490820074,0.8235294117647058,0.075,172.66666666666669,192.55813953488368,219.05882352941174,167.4418604651163,312.94117647058823,28.5,6,50.15423768245978,5.67564682655799,5.44535482717502,1481.0582734352151,True,16ed1982
57,380.0,0.4543859649122807,0.47368421052631576,0.5764705882352941,0.47368421052631576,0.8235294117647058,0.075,172.66666666666669,180.0,219.05882352941174,180.0,312.94117647058823,28.5,6,50.007909828408174,5.711700188332069,5.521587007468769,1484.484147922655,True,c71659ee
58,380.0,0.4543859649122807,0.47368421052631576,0.7488372093023256,0.47368421052631576,0.6511627906976744,0.0,172.66666666666669,180.0,284.5581395348837,180.0,247.44186046511626,0.0,6,49.88974639765229,5.817082881793448,5.685332333447732,1486.294964335255,True,ae3a9ee6
59,380.0,0.4543859649122807,0.4352773826458036,0.6432432432432432,0.5120910384068278,0.7567567567567567,0.075,172.66666666666669,165.4054054054054,244.43243243243242,194.59459459459455,287.56756756756755,28.5,6,48.949557239292744,5.607184063135635,5.41025359994184,1481.2435779775,True,b94fa53c
60,380.0,0.4543859649122807,0.47368421052631576,0.7,0.47368421052631576,0.7,0.0,172.66666666666669,180.0,266.0,180.0,266.0,0.0,6,48.87961946314749,5.883451278856909,5.743554627061528,1486.5423489481527,True,70286c72
61,380.0,0.4543859649122807,0.4352773826458036,0.7913043478260869,0.5120910384068278,0.6086956521739131,0.075,172.66666666666669,165.4054054054054,300.69565217391306,194.59459459459455,231.30434782608697,28.5,6,48.5365365408411,5.6461785215892935,5.470923247912747,1479.9135240571322,True,7968f0f2
62,380.0,0.55,0.4352773826458036,0.514344685242518,0.5120910384068278,0.7347781217750258,0.075,209.00000000000003,165.4054054054054,195.45098039215682,194.59459459459455,279.2156862745098,28.5,6,48.22720480760563,5.473537415051268,5.216220162483305,1503.9571048376297,True,b7f956e4
63,380.0,0.4543859649122807,0.47368421052631576,0.7913043478260869,0.47368421052631576,0.6086956521739131,0.075,172.66666666666669,180.0,300.69565217391306,180.0,231.30434782608697,28.5,6,48.09014092949178,5.702113467257238,5.523202797785434,1482.9677752698146,True,218766fe
64,380.0,0.55,0.555301296720061,0.7060259344012205,0.4271548436308162,0.5430968726163234,0.075,209.00000000000003,211.0144927536232,268.2898550724638,162.31884057971016,206.3768115942029,28.5,6,48.031543904274486,5.493838833467609,5.247753042460681,1507.4205716027382,True,ef4ccdce
65,380.0,0.4543859649122807,0.5067319461444307,0.7488372093023256,0.44063647490820074,0.6511627906976744,0.075,172.66666666666669,192.55813953488368,284.5581395348837,167.4418604651163,247.44186046511626,28.5,6,47.76165688543733,5.711216286416101,5.520849104256232,1483.9068124771134,True,09f2371c
66,380.0,0.55,0.4836415362731151,0.514344685242518,0.5689900426742531,0.7347781217750258,0.075,209.00000000000003,183.78378378378375,195.45098039215682,216.2162162162162,279.2156862745098,28.5,6,47.527079916790626,5.70325474863519,5.595118019920831,1522.9111609929341,True,2af466a4
67,380.0,0.4543859649122807,0.5067319461444307,0.6432432432432432,0.44063647490820074,0.7567567567567567,0.075,172.66666666666669,192.55813953488368,244.43243243243242,167.4418604651163,287.56756756756755,28.5,6,47.4430471100934,5.688305428086372,5.498074472360423,1480.1720571188835,True,cb2fd889
68,380.0,0.55,0.467520151730678,0.514344685242518,0.5500237079184448,0.7347781217750258,0.075,209.00000000000003,177.65765765765764,195.45098039215682,209.00900900900902,279.2156862745098,28.5,6,47.11816479884351,5.656465828821553,5.503301338186263,1517.6772771933524,True,9806e0ff
69,380.0,0.55,0.49122807017543857,0.514344685242518,0.49122807017543857,0.7347781217750258,0.075,209.00000000000003,186.66666666666666,195.45098039215682,186.66666666666666,279.2156862745098,28.5,6,47.02443294170712,5.631700776841527,5.431614303209846,1509.8935268950806,True,defa7aac
70,380.0,0.4543859649122807,0.4352773826458036,0.7488372093023256,0.5120910384068278,0.6511627906976744,0.075,172.66666666666669,165.4054054054054,284.5581395348837,194.59459459459455,247.44186046511626,28.5,6,46.60845246417671,5.772096608865311,5.5797211084170755,1483.5256896698543,True,bc176fda
71,380.0,0.4543859649122807,0.47368421052631576,0.6432432432432432,0.47368421052631576,0.7567567567567567,0.075,172.66666666666669,180.0,244.43243243243242,180.0,287.56756756756755,28.5,6,46.531955631620804,5.7705957190804895,5.578574076433003,1483.2856334723544,True,ea8c3cc4
72,380.0,0.55,0.555301296720061,0.514344685242518,0.4271548436308162,0.7347781217750258,0.075,209.00000000000003,211.0144927536232,195.45098039215682,162.31884057971016,279.2156862745098,28.5,6,46.45374642275101,5.55495450718069,5.27721373474689,1504.1232259258386,True,b78a9aa7
73,380.0,0.55,0.4513987671882408,0.514344685242518,0.5310573731626362,0.7347781217750258,0.075,209.00000000000003,171.5315315315315,195.45098039215682,201.80180180180176,279.2156862745098,28.5,6,46.44107184032032,5.617117773859446,5.378435159302074,1511.3998616751553,True,fd710b70
74,380.0,0.4543859649122807,0.4352773826458036,0.7,0.5120910384068278,0.7,0.075,172.66666666666669,165.4054054054054,266.0,194.59459459459455,266.0,28.5,6,46.395770462304654,5.796600786202051,5.636470557860911,1484.0689721056322,True,a07d7ebd
75,380.0,0.55,0.5067319461444307,0.7060259344012205,0.44063647490820074,0.5430968726163234,0.075,209.00000000000003,192.55813953488368,268.2898550724638,167.4418604651163,206.3768115942029,28.5,6,46.394868380095204,5.532801578274646,5.261616838835806,1500.3739746761316,True,b2b57c59
76,380.0,0.55,0.5751334858886348,0.7060259344012205,0.44241037376048825,0.5430968726163234,0.075,209.00000000000003,218.5507246376812,268.2898550724638,168.11594202898553,206.3768115942029,28.5,6,46.3577782121215,5.600703852219007,5.357356528172664,1512.830870183874,True,7c7f0ce5
77,380.0,0.4543859649122807,0.5067319461444307,0.7,0.44063647490820074,0.7,0.075,172.66666666666669,192.55813953488368,266.0,167.4418604651163,266.0,28.5,6,46.31722320947347,5.8032524953085,5.647516033011872,1483.8201170508285,True,38df4c1c
78,380.0,0.55,0.5067319461444307,0.514344685242518,0.44063647490820074,0.7347781217750258,0.075,209.00000000000003,192.55813953488368,195.45098039215682,167.4418604651163,279.2156862745098,28.5,6,46.155942244175776,5.536159810226187,5.266407849626095,1499.3389266820132,True,f57240a8
79,380.0,0.55,0.47368421052631576,0.514344685242518,0.47368421052631576,0.7347781217750258,0.075,209.00000000000003,180.0,195.45098039215682,180.0,279.2156862745098,28.5,6,45.90415393532908,5.6009703356409615,5.326116518142504,1503.9671296998904,True,7da4bd93
80,380.0,0.55,0.5630354957160342,0.7060259344012205,0.48959608323133413,0.5430968726163234,0.075,209.00000000000003,213.95348837209298,268.2898550724638,186.04651162790697,206.3768115942029,28.5,6,45.625099274172726,5.775120436591062,5.645173675463519,1519.8208081370942,True,8a0b5a27
81,380.0,0.55,0.5630354957160342,0.514344685242518,0.48959608323133413,0.7347781217750258,0.075,209.00000000000003,213.95348837209298,195.45098039215682,186.04651162790697,279.2156862745098,28.5,6,45.62497412159337,5.799283181986633,5.676447105976591,1519.9898050455947,True,d2e6e939
82,380.0,0.4543859649122807,0.47368421052631576,0.7488372093023256,0.47368421052631576,0.6511627906976744,0.075,172.66666666666669,180.0,284.5581395348837,180.0,247.44186046511626,28.5,6,45.56536342300183,5.86780690717931,5.741298767846201,1486.3675207109804,True,f9cbb8a1
83,380.0,0.55,0.5442676458588331,0.7060259344012205,0.4732762137902897,0.5430968726163234,0.075,209.00000000000003,206.8217054263566,268.2898550724638,179.84496124031008,206.3768115942029,28.5,6,45.49086798655003,5.729687005044221,5.563799507594286,1515.3717950455334,True,b007084d
84,380.0,0.55,0.49122807017543857,0.7060259344012205,0.49122807017543857,0.5430968726163234,0.075,209.00000000000003,186.66666666666666,268.2898550724638,186.66666666666666,206.3768115942029,28.5,6,45.42363412075861,5.685088753037188,5.456881383897049,1507.4671035582128,True,9e3651a5
85,380.0,0.55,0.555301296720061,0.6681354549163606,0.4271548436308162,0.5809873521011831,0.075,209.00000000000003,211.0144927536232,253.89147286821702,162.31884057971016,220.77519379844958,28.5,6,45.42076632968883,5.465967171210497,5.212836106405337,1506.1394541298419,True,01795f69
86,380.0,0.55,0.5087719298245614,0.514344685242518,0.5087719298245614,0.7347781217750258,0.075,209.00000000000003,193.33333333333334,195.45098039215682,193.33333333333334,279.2156862745098,28.5,6,45.37221928348981,5.751412468522858,5.588049660806895,1515.3587838834394,True,72681418
87,380.0,0.55,0.5442676458588331,0.514344685242518,0.4732762137902897,0.7347781217750258,0.075,209.00000000000003,206.8217054263566,195.45098039215682,179.84496124031008,279.2156862745098,28.5,6,45.268730141189735,5.753616438829879,5.58817729868097,1514.933958579045,True,955fdb7b
88,380.0,0.55,0.4352773826458036,0.5739212897107633,0.5120910384068278,0.6752015173067804,0.075,209.00000000000003,165.4054054054054,218.09009009009006,194.59459459459455,256.57657657657654,28.5,6,45.17080815045688,5.597959739347245,5.311019266269632,1500.2679284359765,True,94e86d5e
89,380.0,0.55,0.555301296720061,0.5739212897107633,0.4271548436308162,0.6752015173067804,0.075,209.00000000000003,211.0144927536232,218.09009009009006,162.31884057971016,256.57657657657654,28.5,6,45.01244135933416,5.52150241807283,5.279674497613508,1504.5493818416817,True,dc03cfe4
90,380.0,0.55,0.5751334858886348,0.514344685242518,0.44241037376048825,0.7347781217750258,0.075,209.00000000000003,218.5507246376812,195.45098039215682,168.11594202898553,279.2156862745098,28.5,6,44.80161226993664,5.577314406826738,5.38388959350365,1511.2945846860548,True,6e175547
91,380.0,0.55,0.4352773826458036,0.7060259344012205,0.5120910384068278,0.5430968726163234,0.075,209.00000000000003,165.4054054054054,268.2898550724638,194.59459459459455,206.3768115942029,28.5,6,44.663060775955046,5.477795759634021,5.2378681241301415,1498.777111216089,True,136bc6a2
92,380.0,0.4543859649122807,0.47368421052631576,0.7,0.47368421052631576,0.7,0.075,172.66666666666669,180.0,266.0,180.0,266.0,28.5,6,44.62086171538931,5.859261308558524,5.769372798745957,1487.9183479908509,True,8b5e27f5
93,380.0,0.55,0.555301296720061,0.6245614035087719,0.4271548436308162,0.6245614035087719,0.075,209.00000000000003,211.0144927536232,237.33333333333331,162.31884057971016,237.33333333333331,28.5,6,44.52290916927154,5.5058967225667805,5.248601711314928,1504.004456925172,True,12a86732
94,380.0,0.55,0.49122807017543857,0.5739212897107633,0.49122807017543857,0.6752015173067804,0.075,209.00000000000003,186.66666666666666,218.09009009009006,186.66666666666666,256.57657657657654,28.5,6,44.362020033775025,5.750506539723793,5.522955350150938,1507.4288991716594,True,c937ade6
95,380.0,0.55,0.47368421052631576,0.7060259344012205,0.47368421052631576,0.5430968726163234,0.075,209.00000000000003,180.0,268.2898550724638,180.0,206.3768115942029,28.5,6,44.29185964234921,5.55431184548554,5.309228210983689,1502.8937290087624,True,2f000197
96,380.0,0.55,0.4836415362731151,0.5739212897107633,0.5689900426742531,0.6752015173067804,0.075,209.00000000000003,183.78378378378375,218.09009009009006,216.2162162162162,256.57657657657654,28.5,6,44.28220369523888,5.858430627278894,5.728439024176669,1519.9747926054254,True,56e0faee
97,380.0,0.55,0.5067319461444307,0.5739212897107633,0.44063647490820074,0.6752015173067804,0.075,209.00000000000003,192.55813953488368,218.09009009009006,167.4418604651163,256.57657657657654,28.5,6,44.15928516477106,5.518073048075842,5.273077898038669,1499.080602278896,True,b89915fc
98,380.0,0.55,0.4836415362731151,0.7060259344012205,0.5689900426742531,0.5430968726163234,0.075,209.00000000000003,183.78378378378375,268.2898550724638,216.2162162162162,206.3768115942029,28.5,6,44.09356561684058,5.855303110180578,5.709430746321162,1518.2327914816292,True,fa39f654
99,380.0,0.55,0.5067319461444307,0.6681354549163606,0.44063647490820074,0.5809873521011831,0.075,209.00000000000003,192.55813953488368,253.89147286821702,167.4418604651163,220.77519379844958,28.5,6,43.94238543025631,5.492516782148711,5.242093671568805,1499.4402004130445,True,c9a7ba0a
100,380.0,0.55,0.467520151730678,0.5739212897107633,0.5500237079184448,0.6752015173067804,0.075,209.00000000000003,177.65765765765764,218.09009009009006,209.00900900900902,256.57657657657654,28.5,6,43.842074854878774,5.713610467968618,5.592002956844615,1515.8492065058165,True,60dddd12
101,380.0,0.55,0.5087719298245614,0.7060259344012205,0.5087719298245614,0.5430968726163234,0.075,209.00000000000003,193.33333333333334,268.2898550724638,193.33333333333334,206.3768115942029,28.5,6,43.767794633739186,5.718726940185409,5.5742709307834675,1514.370553396682,True,6eac7de8
102,380.0,0.55,0.5751334858886348,0.6681354549163606,0.44241037376048825,0.5809873521011831,0.075,209.00000000000003,218.5507246376812,253.89147286821702,168.11594202898553,220.77519379844958,28.5,6,43.62922012142144,5.580407315079081,5.342194297242916,1511.6867638289818,True,9fb3ee23
103,380.0,0.55,0.49122807017543857,0.6681354549163606,0.49122807017543857,0.5809873521011831,0.075,209.00000000000003,186.66666666666666,253.89147286821702,186.66666666666666,220.77519379844958,28.5,6,43.40549289407022,5.638664562675705,5.42729284364317,1507.1771813381854,True,bb6b89e6
104,380.0,0.55,0.467520151730678,0.7060259344012205,0.5500237079184448,0.5430968726163234,0.075,209.00000000000003,177.65765765765764,268.2898550724638,209.00900900900902,206.3768115942029,28.5,6,43.381105252875386,5.711716691506363,5.540119903697961,1513.5749434658571,True,35e95813
105,380.0,0.55,0.5263157894736842,0.514344685242518,0.5263157894736842,0.7347781217750258,0.075,209.00000000000003,200.0,195.45098039215682,200.0,279.2156862745098,28.5,6,43.34994093930118,5.83947287402923,5.740831830776825,1524.8796143248533,True,37db47b4
106,380.0,0.55,0.5067319461444307,0.6245614035087719,0.44063647490820074,0.6245614035087719,0.075,209.00000000000003,192.55813953488368,237.33333333333331,167.4418604651163,237.33333333333331,28.5,6,43.32657365653881,5.522174547282499,5.267842739383166,1497.8578406803265,True,9b807111
107,380.0,0.55,0.5630354957160342,0.6681354549163606,0.48959608323133413,0.5809873521011831,0.075,209.00000000000003,213.95348837209298,253.89147286821702,186.04651162790697,220.77519379844958,28.5,6,43.32643883166065,5.752228152529184,5.662493705051439,1519.2402369019048,True,f5397ab5
108,380.0,0.55,0.5630354957160342,0.5739212897107633,0.48959608323133413,0.6752015173067804,0.075,209.00000000000003,213.95348837209298,218.09009009009006,186.04651162790697,256.57657657657654,28.5,6,43.31759922979495,5.824179198668312,5.730155126632509,1519.716640988188,True,708594de
109,380.0,0.55,0.5442676458588331,0.6681354549163606,0.4732762137902897,0.5809873521011831,0.075,209.00000000000003,206.8217054263566,253.89147286821702,179.84496124031008,220.77519379844958,28.5,6,43.21546747911361,5.700047334854089,5.52044322943042,1514.6404846954883,True,8fd75299
110,380.0,0.55,0.47368421052631576,0.5739212897107633,0.47368421052631576,0.6752015173067804,0.075,209.00000000000003,180.0,218.09009009009006,180.0,256.57657657657654,28.5,6,43.20722494770985,5.613457093486975,5.35811474427402,1502.807074203305,True,69ab1e65
111,380.0,0.55,0.4352773826458036,0.6245614035087719,0.5120910384068278,0.6245614035087719,0.075,209.00000000000003,165.4054054054054,237.33333333333331,194.59459459459455,237.33333333333331,28.5,6,43.15281318644725,5.528298702139315,5.270782236933778,1498.2036685600046,True,b56f1bbe
112,380.0,0.55,0.4513987671882408,0.5739212897107633,0.5310573731626362,0.6752015173067804,0.075,209.00000000000003,171.5315315315315,218.09009009009006,201.80180180180176,256.57657657657654,28.5,6,43.141565679776704,5.658904119771163,5.460367342541021,1509.348688973284,True,c7febf5b
113,380.0,0.55,0.5751334858886348,0.5739212897107633,0.44241037376048825,0.6752015173067804,0.075,209.00000000000003,218.5507246376812,218.09009009009006,168.11594202898553,256.57657657657654,28.5,6,43.09816218593846,5.652168243282526,5.45896347017148,1510.331201686099,True,f1ab0cc3
114,380.0,0.55,0.49122807017543857,0.6245614035087719,0.49122807017543857,0.6245614035087719,0.075,209.00000000000003,186.66666666666666,237.33333333333331,186.66666666666666,237.33333333333331,28.5,6,43.05786832771628,5.666134520760778,5.469997448407818,1506.5526745709626,True,c9fd6086
115,380.0,0.55,0.5442676458588331,0.5739212897107633,0.4732762137902897,0.6752015173067804,0.075,209.00000000000003,206.8217054263566,218.09009009009006,179.84496124031008,256.57657657657654,28.5,6,43.02736004663211,5.766333619181141,5.646373297123305,1514.7582124151422,True,4bb7f5e3
116,380.0,0.55,0.525499796001632,0.7060259344012205,0.4569563443492452,0.5430968726163234,0.075,209.00000000000003,199.68992248062017,268.2898550724638,173.64341085271317,206.3768115942029,28.5,6,42.96633438552135,5.6773425148423176,5.480564274154334,1511.394405690488,True,e29a8631
117,380.0,0.55,0.525499796001632,0.514344685242518,0.4569563443492452,0.7347781217750258,0.075,209.00000000000003,199.68992248062017,195.45098039215682,173.64341085271317,279.2156862745098,28.5,6,42.961796007260546,5.682397140483062,5.473266410083883,1510.9041706104501,True,ce25a7c9
118,380.0,0.55,0.4352773826458036,0.6681354549163606,0.5120910384068278,0.5809873521011831,0.075,209.00000000000003,165.4054054054054,253.89147286821702,194.59459459459455,220.77519379844958,28.5,6,42.93651288876299,5.521554176304945,5.260694912428672,1497.858033125796,True,5906fd26
119,380.0,0.55,0.5751334858886348,0.6245614035087719,0.44241037376048825,0.6245614035087719,0.075,209.00000000000003,218.5507246376812,237.33333333333331,168.11594202898553,237.33333333333331,28.5,6,42.70874739632154,5.632247585029874,5.383143306083962,1509.6915487766169,True,0e059e9b
120,380.0,0.55,0.4513987671882408,0.7060259344012205,0.5310573731626362,0.5430968726163234,0.075,209.00000000000003,171.5315315315315,268.2898550724638,201.80180180180176,206.3768115942029,28.5,6,42.637239432647675,5.65449092894029,5.385990881746,1506.7983448362838,True,e5064b2d
121,380.0,0.55,0.5630354957160342,0.6245614035087719,0.48959608323133413,0.6245614035087719,0.075,209.00000000000003,213.95348837209298,237.33333333333331,186.04651162790697,237.33333333333331,28.5,6,42.53908503969615,5.804538135566127,5.723440161046799,1518.1214160175696,True,5e51496e
122,380.0,0.55,0.5087719298245614,0.5739212897107633,0.5087719298245614,0.6752015173067804,0.075,209.00000000000003,193.33333333333334,218.09009009009006,193.33333333333334,256.57657657657654,28.5,6,42.53040925572009,5.790742183440046,5.66023502436008,1514.3790690604155,True,45095767
123,380.0,0.55,0.4836415362731151,0.6245614035087719,0.5689900426742531,0.6245614035087719,0.075,209.00000000000003,183.78378378378375,237.33333333333331,216.2162162162162,237.33333333333331,28.5,6,42.464919438861216,5.806141965480633,5.72386539477177,1518.4755234470226,True,613b8d3d
124,380.0,0.55,0.4836415362731151,0.6681354549163606,0.5689900426742531,0.5809873521011831,0.075,209.00000000000003,183.78378378378375,253.89147286821702,216.2162162162162,220.77519379844958,28.5,6,42.44464641442801,5.793893177291822,5.6837511029744485,1518.4417690750863,True,ec732449
125,380.0,0.4543859649122807,0.4352773826458036,0.7913043478260869,0.5120910384068278,0.6086956521739131,0.3,172.66666666666669,165.4054054054054,300.69565217391306,194.59459459459455,231.30434782608697,114.0,5,42.34850709015336,5.47117940193567,5.277396666438584,1524.512300458438,True,ae24bdeb
126,380.0,0.55,0.5442676458588331,0.6245614035087719,0.4732762137902897,0.6245614035087719,0.075,209.00000000000003,206.8217054263566,237.33333333333331,179.84496124031008,237.33333333333331,28.5,6,42.33574615369548,5.751645951427768,5.568332837200915,1513.3440379637957,True,e090e8c4
127,380.0,0.55,0.47368421052631576,0.6681354549163606,0.47368421052631576,0.5809873521011831,0.075,209.00000000000003,180.0,253.89147286821702,180.0,220.77519379844958,28.5,6,42.26014301488726,5.607391476575639,5.341510685102569,1501.208307705251,True,90a2911f
128,380.0,0.4543859649122807,0.5067319461444307,0.7913043478260869,0.44063647490820074,0.6086956521739131,0.3,172.66666666666669,192.55813953488368,300.69565217391306,167.4418604651163,231.30434782608697,114.0,5,42.032136892400786,5.600818869227496,5.388947832644224,1524.652354090349,True,052331c3
129,380.0,0.55,0.47368421052631576,0.6245614035087719,0.47368421052631576,0.6245614035087719,0.075,209.00000000000003,180.0,237.33333333333331,180.0,237.33333333333331,28.5,6,41.913061694050384,5.634353324964597,5.366297421366798,1500.5650276484232,True,69059ca5
130,380.0,0.55,0.467520151730678,0.6245614035087719,0.5500237079184448,0.6245614035087719,0.075,209.00000000000003,177.65765765765764,237.33333333333331,209.00900900900902,237.33333333333331,28.5,6,41.8826458896076,5.755350645605755,5.57429859131942,1512.7234393200897,True,5c5fed64
131,380.0,0.55,0.467520151730678,0.6681354549163606,0.5500237079184448,0.5809873521011831,0.075,209.00000000000003,177.65765765765764,253.89147286821702,209.00900900900902,220.77519379844958,28.5,6,41.7710132827558,5.746560361496636,5.570084286387821,1512.5237148813362,True,69e7e8fb
132,380.0,0.4543859649122807,0.4352773826458036,0.5764705882352941,0.5120910384068278,0.8235294117647058,0.15,172.66666666666669,165.4054054054054,219.05882352941174,194.59459459459455,312.94117647058823,57.0,6,41.69249679280756,5.794844188665295,5.633851012826899,1495.2901371744283,True,1c2620cb
133,380.0,0.55,0.5087719298245614,0.6681354549163606,0.5087719298245614,0.5809873521011831,0.075,209.00000000000003,193.33333333333334,253.89147286821702,193.33333333333334,220.77519379844958,28.5,6,41.60587462340618,5.77485564923117,5.597376242123929,1512.8028413516286,True,8f8535b8
134,380.0,0.4543859649122807,0.4352773826458036,0.7913043478260869,0.5120910384068278,0.6086956521739131,0.22499999999999998,172.66666666666669,165.4054054054054,300.69565217391306,194.59459459459455,231.30434782608697,85.49999999999999,5,41.5450150779518,5.64339262559097,5.424482084125071,1539.1803554954395,True,ef5cfe8d
